jumpUPorForward,0,44,
1-Left.mp4,1920,1080,50
10-Left.mp4,1920,1080,50
11-Left.mp4,1920,1080,49
12-Left.mp4,1920,1080,51
14-Right.mp4,1280,720,32
15-Right .mp4,1280,720,28
18-Right.mp4,1920,1080,52
2-Left.mp4,1920,1080,50
21-Left.mp4,1920,1080,54
22-Left.mp4,1920,1080,52
23-Left.mp4,720,1280,52
46-Left.MOV,886,1920,48
47-Right.mp4,1080,1720,53
48-Left.mp4,1920,1080,49
5-Left.mp4,1920,1080,48
51-Left.mp4,1920,1080,55
53-Right.mp4,1920,1080,47
54-Right.mp4,1920,1080,37
55-Right.mp4,1920,1080,47
57-Right.mp4,1080,1920,37
58-Right.mp4,1920,1080,54
59-Right.mp4,1920,1080,61
6-Left.mp4,1920,1080,46
60-Left.mp4,1280,720,50
61-Right.mp4,1920,1080,35
63-Right.mp4,1920,1080,51
64-Right.mp4,1920,1080,51
65-Right.mp4,1920,1080,56
66-Right.mp4,1920,1080,49
67-Left.MOV,886,1920,50
68-Right.mp4,1920,1080,51
69-Right.mp4,1920,1080,50
7-Left.mp4,1920,1080,50
70-Right.mp4,1920,1080,37
72-Right.mp4,1920,1080,54
77-Right.mp4,1920,1080,31
78-Right.mp4,1920,1080,31
79-Right.mp4,1920,1080,54
8-Left.mp4,1920,1080,52
80-Right.mp4,1920,1080,56
81-Left.mp4,1920,1080,44
82-Left.mp4,1920,1080,50
89-Right.mp4,1080,1914,49
9-Left.mp4,1920,1080,47
jumpBack,1,5,
16-Right.mp4,1280,720,45
19-Right.mp4,1280,720,48
20-Left.mp4,1920,1080,45
44-Right.mp4,1920,1080,41
45-Right.mp4,1234,1080,52
