ProperTuck,5,30,
1-Left.mp4,1920,1080,50
10-Left❓.mp4,1920,1080,50
13-Right.mp4,1920,1080,37
14-Right.mp4,1280,720,32
18-Right.mp4,1920,1080,52
19-Right.mp4,1280,720,48
2-Left.mp4,1920,1080,50
22-Left❓.mp4,1920,1080,52
232-Right.mp4,1920,1080,30
45-Right.mp4,1234,1080,52
46-Left.MOV,886,1920,48
47-Right.mp4,1080,1720,53
48-Left.mp4,1920,1080,49
5-Left.mp4,1920,1080,48
50-Left.mp4,1920,1080,57
51-Left.mp4,1920,1080,55
52-Left.mp4,1920,1080,56
57-Right.mp4,1080,1920,37
6-Left.mp4,1920,1080,46
61-Right.mp4,1920,1080,35
67-Left.MOV,886,1920,50
68-Right.mp4,1920,1080,51
7-Left.mp4,1920,1080,50
71-Right.mp4,1920,1080,46
72-Right.mp4,1920,1080,54
73-Left.mp4,1080,1226,50
79-Right.mp4,1920,1080,54
8-Left.mp4,1920,1080,52
82-Left.mp4,1920,1080,50
89-Right.mp4,1080,1914,49
ImproperTuck,2,18,
15-Right .mp4,1280,720,28
16-Right.mp4,1280,720,45
23-Left.mp4,720,1280,52
4-Left.mp4,1920,1080,48
53-Right.mp4,1920,1080,47
54-Right.mp4,1920,1080,37
55-Right.mp4,1920,1080,47
58-Right.mp4,1920,1080,54
59-Right❓.mp4,1920,1080,61
60-Left.mp4,1280,720,50
64-Right.mp4,1920,1080,51
65-Right.mp4,1920,1080,56
66-Right.mp4,1920,1080,49
74-Right.mp4,1920,1080,36
75-Right.mp4,1920,1080,46
78-Right.mp4,1920,1080,31
80-Right.mp4,1920,1080,56
9-Left.mp4,1920,1080,47
