file_name,nose_x,nose_y,nose_score,left_eye_x,left_eye_y,left_eye_score,right_eye_x,right_eye_y,right_eye_score,left_ear_x,left_ear_y,left_ear_score,right_ear_x,right_ear_y,right_ear_score,left_shoulder_x,left_shoulder_y,left_shoulder_score,right_shoulder_x,right_shoulder_y,right_shoulder_score,left_elbow_x,left_elbow_y,left_elbow_score,right_elbow_x,right_elbow_y,right_elbow_score,left_wrist_x,left_wrist_y,left_wrist_score,right_wrist_x,right_wrist_y,right_wrist_score,left_hip_x,left_hip_y,left_hip_score,right_hip_x,right_hip_y,right_hip_score,left_knee_x,left_knee_y,left_knee_score,right_knee_x,right_knee_y,right_knee_score,left_ankle_x,left_ankle_y,left_ankle_score,right_ankle_x,right_ankle_y,right_ankle_score,class_no,class_name
chair/girl1_chair070.jpg,86.64757,158.8966,0.569879,84.45991,158.83255,0.3383959,83.6923,155.32385,0.43523118,88.534035,156.64192,0.32643658,88.71607,145.87181,0.32365459999999996,105.68698,156.69363,0.57654077,107.15535,142.32399999999998,0.56436497,76.35919,167.70178,0.36727983,72.526886,144.22853,0.25139976,46.98425,174.78444,0.71529794,43.539184999999996,145.93206999999998,0.24913391,174.08993999999998,158.09863,0.64492685,173.09798999999998,141.63258000000002,0.5929352,222.45027000000002,171.62909,0.79384375,221.46672,164.70084,0.65804595,261.17282,151.28337,0.6073166999999999,263.7431,148.86827,0.61380553,0,chair
chair/girl1_chair075.jpg,98.04635999999999,164.80284,0.5297284000000001,95.45283,164.86954,0.5526485999999999,94.77108,160.74402,0.589832,97.69497,162.43944,0.23033968,97.73446,150.03065,0.34456792,112.54468,162.57283,0.47786963,115.48362,145.59416000000002,0.6348019,84.99072,174.36946,0.41245997,85.49521999999999,150.11687,0.346409,56.463448,181.8979,0.7159844,52.476383,154.16093,0.44562185,180.34131000000002,157.13106000000002,0.7540673000000001,181.25354,140.24487,0.45726076,224.1944,176.72156,0.5559468000000001,225.54486,169.71498,0.60914123,262.55896,155.17427,0.33750486,266.15585,151.32578,0.6033999,0,chair
chair/girl1_chair076.jpg,98.163574,165.12063999999998,0.55908704,95.79689,166.02293,0.56720906,95.19783000000001,161.28098,0.63559306,99.06675,164.63315,0.29709387,98.96709,152.12943,0.5055537999999999,113.20515400000001,164.25194,0.39055887,115.17981,145.98009,0.39280376,86.62666,175.39842,0.5503331,88.42163000000001,152.09386,0.18648213,56.983143000000005,184.04005,0.6857958000000001,53.9119,155.39539,0.27820504,182.45623999999998,157.07022,0.7089407,182.57428000000002,140.10323,0.6210802,224.20476000000002,177.4545,0.58305734,225.8701,171.10846,0.61475796,262.7411,155.81663999999998,0.37738059999999995,266.67596000000003,152.42758,0.6341083000000001,0,chair
chair/girl1_chair080.jpg,106.62122,175.11337,0.5682732,103.30554000000001,176.1563,0.41550562,102.64809,171.29648,0.45564547,104.536026,171.24721,0.23158401,104.46609000000001,158.58336,0.5490169,120.53833999999999,168.20262,0.45072567,121.267715,151.20058,0.47719529999999993,88.75614,187.4843,0.28717124,88.65292,156.44576999999998,0.24639979,60.71611,197.0843,0.57976043,56.733116,163.24993999999998,0.5827576,185.39021,156.2516,0.8188274,187.18365,139.09364,0.58684313,226.1546,181.25125,0.6898211999999999,226.82895,174.68889,0.6216845999999999,265.01215,158.66953,0.47996825,267.19748,156.2524,0.5435107,0,chair
chair/girl1_chair081.jpg,108.42004399999999,176.7489,0.5402110999999999,104.85826000000002,178.1204,0.4977985,103.90304,172.62059,0.5979751,106.31716999999999,174.66724,0.21409568,104.739365,160.80684,0.5084134,122.27176999999999,170.27853000000002,0.45888448,121.91299,152.68071,0.5233575,92.0916,189.44165,0.5031597,85.8589,156.73683,0.34668446,59.85439,201.70821999999998,0.68015057,55.37075,167.82103,0.30045396,187.65031000000002,156.98627,0.71281326,189.04436,140.76543,0.7200069,227.03474,181.7405,0.6402223000000001,227.67677,174.89016999999998,0.58697635,265.53537,158.98514,0.44590393,267.87323,156.75808999999998,0.62805617,0,chair
chair/girl1_chair085.jpg,113.705605,181.61606,0.52582705,109.849686,183.18257,0.57775056,109.05718,177.28928,0.6153846,110.7937,181.54312,0.19686097,109.32336399999998,164.74425,0.48691999999999996,126.81048600000001,175.60126,0.38374949,125.16503,154.68538,0.52418184,95.53305,198.63731,0.68121886,89.01191999999999,160.69043,0.3794047,64.9723,213.21515,0.51608,57.774765,168.14046000000002,0.44065836,187.33992,158.7479,0.6758765999999999,191.31398000000002,139.5919,0.4762669,226.57605,185.20018000000002,0.7212739,227.38359,176.3673,0.62704366,266.0689,161.64693,0.5071804,268.937,160.63718,0.55328035,0,chair
chair/girl1_chair090.jpg,118.62894399999999,178.86478,0.52834666,113.58582,182.18887,0.5515661999999999,113.524475,174.28404,0.56835574,113.60096999999999,180.69388,0.28709984,112.42071000000001,162.3267,0.5558164000000001,130.67209,178.73729,0.5025468,129.53383,152.42665,0.6599102,99.03437,202.07299999999998,0.55120766,96.46039,152.59775,0.25920057,66.38914,219.28235,0.6248453,52.9578,166.15582,0.5475548000000001,189.14015,157.51978,0.6460991,191.55975,136.46353,0.608942,224.1124,180.8637,0.68548656,223.93915,168.40181,0.564036,263.00003,162.22496,0.49343225,265.81107000000003,158.76268000000002,0.66241336,0,chair
chair/girl1_chair091.jpg,119.36488,176.42334,0.5487084,114.47433500000001,179.59818,0.68078107,113.84317,171.94466,0.6125501,114.439674,180.09575,0.39453876,112.681076,161.02223,0.5136823,130.76497,178.48064,0.46681670000000003,130.69762,150.97044,0.44155420000000006,99.06168000000001,201.01727,0.48615065,97.83118,151.86446999999998,0.44146007,68.44445,217.3387,0.62314177,57.622969999999995,163.79283,0.29077673,188.47516000000002,157.9776,0.6986148,190.64891,136.59996,0.65857786,223.55983999999998,180.24844,0.8680607,223.31267999999997,167.48058,0.46043104,263.52115,162.18692,0.36483163,266.41582999999997,158.6807,0.6696731,0,chair
chair/girl1_chair094.jpg,116.86617,173.16304,0.5023169,112.01988,176.26712,0.66061145,111.665535,167.78606000000002,0.56621873,112.74401999999999,176.57003999999998,0.5358979,112.0923,156.30661,0.55515367,129.3678,176.77702,0.6250762,127.7192,147.76077,0.74416953,100.672844,199.84158,0.5237624,93.11198,146.14021,0.62607193,68.22012,216.33409,0.46641833,59.36407,157.035,0.6464852,186.4033,158.4627,0.656998,186.79797,135.85461,0.6362068000000001,220.8799,175.73408999999998,0.77894807,219.33331,161.51685,0.5716668,259.65082,161.40338,0.52176356,263.3361,155.39366,0.5546171,0,chair
chair/girl1_chair104.jpg,105.567444,162.9521,0.68234456,100.23451,167.726,0.64357466,99.92139399999999,158.32745,0.55733246,99.91686999999999,173.22249,0.49717158,98.73694,151.61168,0.5971687,115.781944,179.60698,0.6719639000000001,116.08901999999999,144.8657,0.8262389000000001,88.09143,197.34482,0.7150429,87.83266400000001,130.77475,0.7544420000000001,57.9251,204.92978,0.655357,51.215744,134.26596,0.57883763,172.54826,169.12515,0.64933026,171.99533,146.61938,0.8605332,205.21974,170.36113,0.68484944,204.42737,154.15701,0.77086127,242.49372999999997,164.68715,0.8048343000000001,244.85269,154.9325,0.8411274999999999,0,chair
chair/girl1_chair106.jpg,102.905235,162.85938000000002,0.6608593,97.79335,167.95908,0.7502285,97.231926,159.06541,0.7172768,98.94234499999999,174.40714,0.6567049,97.01309,153.4297,0.7337913,113.596985,180.98146,0.83213997,115.17345,147.60889,0.8214673000000001,86.89118,197.93892,0.73268616,88.02034,130.66005,0.7258237,59.5441,202.92796,0.5799868,52.76180600000001,132.04439,0.6694306,170.36935,173.05428999999998,0.65419585,169.62694,151.6322,0.8613999,204.06024,171.08945,0.7205574,204.4894,153.82153,0.5874784000000001,241.69244,167.40408,0.6926979,243.67029,155.75294,0.7816075,0,chair
chair/girl1_chair107.jpg,102.1453,164.23282,0.6544460999999999,97.034225,169.37373,0.8204305000000001,96.89199,160.37951999999999,0.6590098000000001,98.40776,176.22473,0.7364421999999999,96.710915,154.90793,0.77057135,114.03416399999999,182.66599,0.86496556,113.88031000000001,148.63132,0.8289191999999999,87.084755,198.93046999999999,0.78829396,87.02154499999999,131.94955,0.83462375,56.349613,202.9084,0.70823026,53.84117,131.9602,0.65408826,169.72275,174.79881,0.7159656999999999,168.80782,153.30284,0.85227704,202.35349,171.96902,0.57687914,202.77362,154.5483,0.6803885000000001,240.88536000000002,168.58727,0.66995084,243.04565,157.75296,0.7904167,0,chair
chair/girl1_chair109.jpg,101.26849,165.21958999999998,0.6284812,96.205,170.20361,0.7737839,95.90684499999999,161.11926,0.70799273,96.72473000000001,177.6068,0.6798156,95.54575,156.06049,0.72651446,112.19278999999999,184.00998,0.66368026,112.000984,151.15623,0.6458989,84.28429399999999,200.8039,0.79967135,85.66794,132.7865,0.7427083999999999,53.498996999999996,201.78743,0.72167873,49.158974,131.60127,0.6080038000000001,168.18195,178.59389,0.622224,167.10687,157.9353,0.8543068000000001,199.9207,172.85605,0.8044180999999999,203.14786,156.02211,0.7774222,239.12651,170.25808999999998,0.8329929,242.09634,160.9572,0.57362133,0,chair
chair/girl1_chair111.jpg,100.98631999999999,166.99165,0.72710377,95.59113,171.63795,0.5820366,95.91368,163.34184,0.49596044,95.64305999999999,179.26685,0.7287024000000001,94.95798,159.01627,0.6658642,111.64858999999998,187.06151,0.8310665999999999,111.16072,152.90462,0.6532756,84.604996,201.98259,0.83334553,86.26355,134.11725,0.88781655,52.024772999999996,199.773,0.6883037,50.306908,131.4757,0.6241932,169.92497,182.79105,0.67560685,168.41613999999998,161.57536000000002,0.85736597,200.5389,173.51666,0.85229915,203.32368,157.5499,0.85339797,240.3944,172.38484,0.7431958000000001,239.85464,163.01851000000002,0.75861186,0,chair
chair/girl1_chair112.jpg,100.569244,167.19101,0.7700824000000001,95.484184,172.21078,0.7915333999999999,95.62586,164.02615,0.8208457,95.81379,179.76036000000002,0.7332755,94.90774,160.19513,0.7596755999999999,111.57562,188.36409,0.7855753000000001,110.34343,154.07358,0.8081814,85.46489,201.87895,0.84509146,86.46351999999999,134.08353,0.8197888000000001,54.298775,199.64946,0.67408603,53.450413,131.10258000000002,0.7388102,169.86008999999999,184.29295,0.63531435,168.57544,163.77501,0.8480773000000001,200.06143,174.15386999999998,0.8121232,202.16068,158.95015,0.7656871999999999,242.16866000000002,173.87169,0.623438,240.25173999999998,163.28003,0.81263626,0,chair
chair/girl1_chair113.jpg,100.92543,166.80725,0.69668436,95.71615600000001,172.03444,0.8437851999999999,95.51011,164.1861,0.8386673000000001,96.12677,181.04013,0.73453945,94.83275,161.62344,0.7218479999999999,112.07441999999999,189.4225,0.75407493,110.31026499999999,155.47789,0.8302206,85.42604,201.47293,0.8345596,85.71797,134.64603,0.8632276,51.52274,200.0015,0.7412985,51.305622,129.92674,0.5895161999999999,171.19481000000002,186.08038,0.64348763,169.85484,165.33539,0.85450137,201.10971,174.7651,0.7469735,202.44518,159.48584,0.8070666,243.50716,174.45105,0.74984485,240.76521,164.87767,0.8020385,0,chair
chair/girl1_chair114.jpg,101.42100500000001,167.53679,0.5261874,96.12648,172.60023,0.76143503,96.36069,164.67391999999998,0.6980685000000001,96.97861,181.91644,0.7460541,95.29679,162.07904,0.7686212,111.99213400000001,190.72403,0.7182338,110.70015,156.12136999999998,0.836251,84.80908000000001,202.35423,0.83953524,86.86117,134.35936,0.7565341999999999,53.995678000000005,199.80903999999998,0.7121616999999999,51.191265,130.39995,0.7621009,172.26404,187.54256,0.65781724,170.71861,166.93108999999998,0.842447,202.63068,174.84637,0.87763315,203.76738,159.00011999999998,0.79398364,244.24155,175.8607,0.7249357,239.58344,165.3013,0.88699466,0,chair
chair/girl1_chair115.jpg,102.30702,166.7938,0.81120515,97.26734,172.17096999999998,0.85176873,97.29677,164.52761999999998,0.8620905000000001,97.92772,182.44215,0.75488305,96.632935,163.46753999999999,0.69431233,114.4111,191.46175,0.66864896,112.70475,157.30818,0.80246794,86.54632600000001,202.95338,0.8123596,87.94533,135.50705,0.9401185,54.42516,198.29488,0.7392514,53.170547,129.29951,0.6381346,173.11365,189.70892,0.6942994,171.61923000000002,168.61981,0.8424401,203.47336,174.64478,0.85636604,204.20584,159.03871,0.8334589,246.29285,176.71085,0.8394604999999999,241.94172999999998,165.85483,0.6112966,0,chair
chair/girl1_chair118.jpg,104.74484,165.78531999999998,0.77760994,99.683075,171.10251,0.8604870000000001,99.10268,163.57007,0.8329278,100.523674,181.58875,0.7321404,99.69359,162.81093,0.691973,118.03651,191.61272,0.71862084,115.46127,158.87163999999999,0.78847766,88.37828,199.04565,0.8626502,92.40249,134.83963,0.76935065,54.251072,192.58016999999998,0.5287393,54.473119999999994,125.90088999999999,0.85756207,175.23318,194.19148,0.84582114,174.40233,172.09646999999998,0.8149655,207.07109,174.33182,0.83864444,207.17896000000002,157.90236000000002,0.8590388000000001,249.2231,177.15819,0.8655,246.34341,166.74313,0.8659245000000001,0,chair
chair/girl1_chair119.jpg,105.6402,165.14328,0.5962276,100.53545,170.09766000000002,0.7209486999999999,100.32335,162.59691,0.84387517,101.75409,181.26205,0.77586687,100.70614,162.64778,0.71230453,119.17563,191.50446000000002,0.67561895,115.35766000000001,157.84468,0.7537396,89.15256,197.09163999999998,0.785512,93.60044,133.68527,0.7450011999999999,53.23891,188.69353999999998,0.51602316,56.51278000000001,123.55763,0.7651988000000001,177.18893,195.33255,0.83731234,176.6256,172.7736,0.7995111999999999,210.09357000000003,173.93653999999998,0.8130475,208.74364,157.19281,0.8355888000000001,252.02066000000002,177.51375,0.8143201,245.96132000000003,166.30785,0.82102424,0,chair
chair/girl1_chair121.jpg,107.69083,162.33597,0.681553,103.01388,167.12202,0.6646519000000001,102.81461999999999,160.01308,0.78043246,103.89354,179.79105,0.6373234,102.846375,162.74901,0.6347989,121.36693000000001,189.80714,0.7740826,118.4373,156.68816,0.74900866,92.9845,193.05008,0.63683176,94.36828,131.37245,0.6645312,57.11955,182.59454,0.5496966999999999,59.645947,121.1718,0.8508609,182.61055,196.61899,0.75086194,180.74823,173.75946000000002,0.8078569,212.03386,171.6808,0.8428247999999999,210.80977000000001,156.04245,0.8957679000000001,255.84028999999998,177.39154,0.86759126,250.61513,165.86028000000002,0.6384798,0,chair
