5+,0,59,
1-left.mp4,1920,1080,50
12-left.mp4,1920,1080,51
12-left_mirrored.mp4,1920,1080,51
175-left.mov,1080,1920,58
175-left_mirrored.mov,1080,1920,58
180-left.mov,1080,1920,63
181-left_mirrored.mov,1080,1920,63
182-left_mirrored.mov,1080,1920,58
183-left.mov,1080,1920,55
183-left_mirrored.mov,1080,1920,55
184-left.mov,1080,1920,51
184-left_mirrored.mov,1080,1920,51
185-right.mov,1920,1080,50
185-right_mirrored.mov,1920,1080,50
186-right.mov,1920,1080,57
186-right_mirrored.mov,1920,1080,57
187-right.mov,1920,1080,50
187-right_mirrored.mov,1920,1080,50
188-right_mirrored.mov,1920,1080,57
189-right.mov,1920,1080,53
189-right_mirrored.mov,1920,1080,53
2-left_mirrored.mp4,1920,1080,50
226-left.mov,1080,1920,54
232-right.mp4,1920,1080,30
232-right_mirrored.mp4,1920,1080,30
274-right_mirrored.mov,1080,1920,46
275-right.mov,1080,1920,44
275-right_mirrored.mov,1080,1920,44
280-left_mirrored.mov,1080,1920,49
46-left.mov,886,1920,48
46-left_mirrored.mov,886,1920,48
47-right.mp4,1080,1720,53
47-right_mirrored.mp4,1080,1720,53
48-left.mp4,1920,1080,49
48-left_mirrored.mp4,1920,1080,49
50-left.mp4,1920,1080,57
50-left_mirrored.mp4,1920,1080,57
51-left_mirrored.mp4,1920,1080,55
56-left.mp4,1920,1080,59
56-left_mirrored.mp4,1920,1080,59
67-left.mov,886,1920,50
67-left_mirrored.mov,886,1920,50
72-right.mp4,1920,1080,54
76-right.mp4,1920,1080,53
76-right_mirrored.mp4,1920,1080,53
79-right.mp4,1920,1080,54
81-left.mp4,1920,1080,44
81-left_mirrored.mp4,1920,1080,44
82-left.mp4,1920,1080,50
82-left_mirrored.mp4,1920,1080,50
84-right.mov,886,1920,53
84-right_mirrored.mov,886,1920,53
92-right.mp4,1920,1080,52
92-right_mirrored.mp4,1920,1080,52
93-right_mirrored.mp4,1920,1080,52
94-right.mp4,1920,1080,41
94-right_mirrored.mp4,1920,1080,41
98-left.mov,886,1920,57
98-left_mirrored.mov,886,1920,57
5-,1,59,
11-left_mirrored.mp4,1920,1080,49
127.mp4,886,1920,52
131-right_mirrored.mov,1920,1080,54
132-right.mov,1920,1080,56
143-right.mov,1080,1920,63
145-right.mov,1080,1920,59
145-right_mirrored.mov,1080,1920,59
148-right_mirrored.mov,1920,1080,62
149-right_mirrored.mov,1920,1080,59
15-right .mp4,1280,720,28
155-right.mov,1920,1080,60
157-right_mirrored.mov,1080,1920,54
162-right_mirrored.mov,1080,1920,40
166-left_mirrored.mov,1080,1920,46
17-right.mp4,1920,1080,62
174-left.mov,1920,1080,42
20-left_mirrored.mp4,1920,1080,45
201-left.mov,1080,1920,51
204-left_mirrored.mov,1080,1920,66
208-right_mirrored.mov,1920,1080,59
21-left.mp4,1920,1080,54
219-left_mirrored.mov,1920,1080,53
227-left.mov,1920,1080,51
234-right.mov,1080,1920,47
235-right_mirrored.mov,1080,1920,57
237-right_mirrored.mov,1080,1920,52
24-left_mirrored.mp4,886,1920,47
243-right_mirrored.mov,1080,1920,49
248-right.mov,1080,1920,56
250-left_mirrored.mov,1080,1920,54
253-right_mirrored.mov,1080,1920,52
27-left.mp4,886,1920,47
273-right.mov,1080,1920,51
277-right.mov,1080,1920,43
28-left_mirrored.mp4,886,1920,50
287-right_mirrored.mov,1080,1920,46
296-right.mov,1080,1920,45
297-right.mov,1080,1920,46
299-right_mirrored.mov,1080,1920,53
3-left_mirrored.mp4,1920,1080,51
300-right_mirrored.mov,1080,1920,48
303-right.mov,1080,1920,52
307-right_mirrored.mov,1080,1920,47
32-left.mp4,886,1920,42
43-left.mp4,886,1920,46
43-left_mirrored.mp4,886,1920,46
54-right.mp4,1920,1080,37
55-right_mirrored.mp4,1920,1080,47
65-right_mirrored.mp4,1920,1080,56
66-right.mp4,1920,1080,49
71-right_mirrored.mp4,1920,1080,46
74-right.mp4,1920,1080,36
75-right.mp4,1920,1080,46
77-right_mirrored.mp4,1920,1080,31
78-right.mp4,1920,1080,31
78-right_mirrored.mp4,1920,1080,31
87-left_mirrored.mov,960,982,43
97-left_mirrored.mov,886,1920,55
99-left.mov,886,1920,43
