0+,0,136,
244-right.mov,1080,1920,49.0
79-right_mirrored.mp4,1920,1080,54.0
54-right_mirrored.mp4,1920,1080,37.0
266-right_mirrored.mov,1080,1920,45.0
261-left.mov,1080,1920,44.0
186-right_mirrored.mov,1920,1080,57.0
91-left.mp4,1920,1080,51.0
122-left_mirrored.mp4,886,1920,37.0
166-left_mirrored.mov,1080,1920,46.0
82-left_mirrored.mp4,1920,1080,50.0
87-left.mov,960,982,43.0
165-left_mirrored.mov,1080,1920,49.0
64-right_mirrored.mp4,1920,1080,51.0
92-left.mp4,1920,1080,52.0
77-right_mirrored.mp4,1920,1080,31.0
213-left.mov,1804,1080,55.0
172-right_mirrored.mov,1080,1920,55.0
123-right.mp4,1080,2340,48.0
3-left.mp4,1920,1080,51.0
277-right_mirrored.mov,1080,1920,44.0
265-right_mirrored.mov,1080,1920,46.0
89-right_mirrored.mp4,1080,1914,49.0
252-right_mirrored.mov,1080,1920,47.0
30-left.mp4,886,1920,39.0
272-right_mirrored.mov,1080,1920,52.0
49-right_mirrored.mov,896,1080,50.0
289-right_mirrored.mov,1080,1920,49.0
43-left_mirrored.mp4,886,1920,46.0
262-right_mirrored.mov,1080,1920,62.0
23-left_mirrored.mp4,720,1280,52.0
168-left_mirrored.mov,1080,1920,46.0
33-left.mp4,886,1920,47.0
213-left_mirrored.mov,1804,1080,55.0
75-right.mp4,1920,1080,46.0
246-right.mov,1080,1920,54.0
31-left_mirrored.mp4,886,1920,43.0
207-right_mirrored.mov,1920,1080,54.0
301-left_mirrored.mov,1080,1920,51.0
175-left.mov,1080,1920,58.0
60-left_mirrored.mp4,1280,720,50.0
61-right_mirrored.mp4,1920,1080,35.0
75-right_mirrored.mp4,1920,1080,46.0
89-right.mp4,1080,1914,49.0
30-left_mirrored.mp4,886,1920,39.0
235-right_mirrored.mov,1080,1920,57.0
82-left.mp4,1920,1080,50.0
86-left_mirrored.mov,960,982,48.0
24-left_mirrored.mp4,886,1920,47.0
291-left.mov,1080,1920,46.0
288-right.mov,1080,1920,52.0
207-right.mov,1920,1080,54.0
205-right_mirrored.mp4,1920,1080,24.0
62-right_mirrored.mp4,1920,1080,54.0
215-left_mirrored.mov,1920,1080,60.0
286-right_mirrored.mov,1080,1920,48.0
104-left_mirrored.mp4,720,1280,54.0
249-right.mov,1080,1920,56.0
94-left_mirrored.mp4,1920,1080,41.0
