3+,0,70,
34-right_mirrored.mp4,886,1920,45.0
5-left_mirrored.mp4,1920,1080,48.0
80-right.mp4,1920,1080,56.0
264-right.mov,1080,1920,46.0
156-right.mov,1920,1080,54.0
13-right_mirrored.mp4,1920,1080,37.0
301-left.mov,1080,1920,51.0
259-right.mov,1080,1920,47.0
262-right.mov,1080,1920,62.0
151-right_mirrored.mov,1920,1080,64.0
134-right.mov,1920,1080,57.0
95-right.mp4,886,1920,50.0
49-right_mirrored.mov,896,1080,50.0
33-left.mp4,886,1920,47.0
64-right.mp4,1920,1080,51.0
75-right.mp4,1920,1080,46.0
274-right_mirrored.mov,1080,1920,46.0
222-left.mov,1080,1920,43.0
47-right.mp4,1080,1720,53.0
226-left_mirrored.mov,1080,1920,54.0
163-right_mirrored.mov,1080,1920,50.0
61-right_mirrored.mp4,1920,1080,35.0
75-right_mirrored.mp4,1920,1080,46.0
103-left_mirrored.mp4,720,1280,54.0
132-right_mirrored.mov,1920,1080,56.0
74-right.mp4,1920,1080,36.0
258-right_mirrored.mov,1080,1920,50.0
62-right_mirrored.mp4,1920,1080,54.0
23-left.mp4,720,1280,52.0
39-right_mirrored.mov,886,1920,54.0
94-left_mirrored.mp4,1920,1080,41.0
248-right_mirrored.mov,1080,1920,56.0
143-right_mirrored.mov,1080,1920,62.0
178-left.mov,1080,1920,46.0
138-right_mirrored.mov,1080,1920,58.0
284-right_mirrored.mov,1080,1920,46.0
12-left_mirrored.mp4,1920,1080,51.0
50-left.mp4,1920,1080,57.0
260-left_mirrored.mov,1080,1920,48.0
34-right.mp4,886,1920,45.0
56-left.mp4,1920,1080,59.0
93-left_mirrored.mp4,1920,1080,52.0
120-left_mirrored.mp4,1080,2340,28.0
41-right.mp4,886,1920,48.0
106-left_mirrored.mp4,720,1280,54.0
90-right.mp4,1080,1730,44.0
11-left_mirrored.mp4,1920,1080,49.0
195-left_mirrored.mov,1920,1080,38.0
63-right.mp4,1920,1080,51.0
57-right_mirrored.mp4,1080,1920,37.0
269-right_mirrored.mov,1080,1920,53.0
255-right.mov,1080,1920,50.0
293-right_mirrored.mov,1080,1920,38.0
226-left.mov,1080,1920,54.0
162-right.mov,1080,1920,40.0
69-right_mirrored.mp4,1920,1080,50.0
305-right.mov,1080,1920,42.0
21-left_mirrored.mp4,1920,1080,54.0
97-left_mirrored.mov,886,1920,55.0
27-left.mp4,886,1920,47.0
256-right.mov,1080,1920,51.0
142-right_mirrored.mov,1080,1920,51.0
160-right_mirrored.mp4,1080,1920,56.0
118-left_mirrored.mp4,886,1920,59.0
282-right.mov,1080,1920,56.0
302-right_mirrored.mov,1080,1920,47.0
106-left.mp4,720,1280,54.0
24-left.mp4,886,1920,47.0
252-right.mov,1080,1920,46.0
16-right_mirrored.mp4,1280,720,45.0
3-,0,62,
19-right.mp4,1280,720,48.0
238-right_mirrored.mov,1080,1920,50.0
234-right_mirrored.mov,1080,1920,47.0
212-left_mirrored.mov,1920,1080,51.0
232-right_mirrored.mov,1080,1920,52.0
177-left_mirrored.mov,1080,1920,70.0
158-right.mov,1080,1920,55.0
126-right.mp4,886,1920,52.0
176-left.mov,1080,1920,66.0
220-left_mirrored.mov,1920,1080,52.0
213-left.mov,1804,1080,55.0
3-left.mp4,1920,1080,51.0
236-right.mov,1080,1920,48.0
208-right.mov,1920,1080,59.0
240-left_mirrored.mov,1080,1920,50.0
107-left_mirrored.mp4,720,1280,47.0
3-left_mirrored.mp4,1920,1080,51.0
287-right.mov,1080,1920,46.0
159-right_mirrored.mov,1080,1920,52.0
208-right_mirrored.mov,1920,1080,59.0
218-left_mirrored.mov,1920,1080,60.0
199-left_mirrored.mov,1920,1080,54.0
241-left.mov,1080,1920,50.0
221-left_mirrored.mov,1920,1080,54.0
212-left.mov,1920,1080,52.0
176-left_mirrored.mov,1080,1920,65.0
218-left.mov,1920,1080,60.0
232-right.mov,1080,1920,52.0
216-left.mov,1920,1080,52.0
215-left_mirrored.mov,1920,1080,60.0
219-left.mov,1920,1080,53.0
107-left.mp4,720,1280,47.0
209-right.mov,1920,1080,57.0
44-right_mirrored.mp4,1920,1080,41.0
19-right_mirrored.mp4,1280,720,48.0
152-right.mp4,1920,1080,49.0
236-right_mirrored.mov,1080,1920,48.0
241-left_mirrored.mov,1080,1920,50.0
211-left_mirrored.mov,1920,1080,48.0
240-left.mov,1080,1920,50.0
45-right_mirrored.mp4,1234,1080,52.0
177-left.mov,1080,1920,70.0
184-left_mirrored.mov,1080,1920,51.0
119-left.mp4,886,1920,46.0
184-left.mov,1080,1920,51.0
217-left_mirrored.mov,1920,1080,55.0
220-left.mov,1920,1080,52.0
221-left.mov,1920,1080,54.0
44-right.mp4,1920,1080,41.0
239-right_mirrored.mov,1080,1920,53.0
219-left_mirrored.mov,1920,1080,53.0
152-right_mirrored.mp4,1920,1080,49.0
126-right_mirrored.mp4,886,1920,52.0
233-right_mirrored.mov,1080,1920,59.0
251-left.mov,1080,1920,50.0
233-right.mov,1080,1920,58.0
122-left_mirrored.mp4,886,1920,37.0
45-right.mp4,1234,1080,52.0
287-right_mirrored.mov,1080,1920,46.0
158-right_mirrored.mov,1080,1920,55.0
234-right.mov,1080,1920,47.0
211-left.mov,1920,1080,48.0
